title,outlet,label,url
who made the exploding pagers? a messy global trail emerges behind deadly lebanon blasts,NBC,0,https://www.nbcnews.com/news/world/taiwan-firm-denies-making-pagers-used-lebanon-explosions-rcna171594
'we simply can't cope': fires erupt around london as u.k. records hottest day ever,NBC,0,https://www.nbcnews.com/news/europe/britain-hottest-day-on-record-hot-sunlight-heat-soaring-temperatures-rcna38840
'black jobs'? trump draws pushback after anti-immigration rant,NBC,0,https://www.nbcnews.com/news/nbcblk/trumps-anti-immigration-black-jobs-reactions-presidential-debate-rcna159375
university of pennsylvania president steps down amid criticism of antisemitism testimony,NBC,0,https://www.nbcnews.com/news/us-news/university-pennsylvania-president-steps-criticism-antisemitism-testimo-rcna128712
"in major setback for trump, appeals court ends special master's review of seized mar-a-lago records",NBC,0,https://www.nbcnews.com/politics/donald-trump/major-setback-trump-appeals-court-ends-special-masters-review-seized-m-rcna59714
israeli military analysts flagged hamas plans to ‘start a war’ before terror attack,NBC,0,https://www.nbcnews.com/news/investigations/israeli-military-analysts-flagged-hamas-plans-start-war-terror-attack-rcna127686
facebook users say 'amen' to bizarre ai-generated images of jesus,NBC,0,https://www.nbcnews.com/tech/tech-news/facebook-users-say-amen-bizarre-ai-generated-images-jesus-rcna143965
"'swifties for kamala' joins forces with carole king and elizabeth warren to raise $142,000",NBC,0,https://www.nbcnews.com/pop-culture/taylor-swift-fans-kamala-harris-fundraiser-zoom-carole-king-rcna168607
hakeem jeffries pitches calm governance over chaos as democrats seek the house majority,NBC,0,https://www.nbcnews.com/politics/2024-election/hakeem-jeffries-democrats-house-majority-2024-election-calm-governance-rcna174499
'where do we go?' desperation grows in rafah as israeli ground assault looms,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-rafah-gaza-ground-assault-palestinians-desperation-rcna138795
2023 was a massive year in the jan. 6 probe. 2024 will be even bigger.,NBC,0,https://www.nbcnews.com/politics/justice-department/jan-6-anniversary-donald-trump-trial-2024-election-rcna132466
amazon just announced prime day 2024 — what to know right now,NBC,0,https://www.nbcnews.com/select/shopping/amazon-prime-day-2024-rcna149553
hospitals take steps to conserve iv fluid supply after helene strikes critical factory,NBC,0,https://www.nbcnews.com/health/health-news/hospitals-take-steps-conserve-iv-fluid-supply-helene-strikes-critical-rcna173861
u.n. security council passes gaza cease-fire proposal drafted by the u.s.,NBC,0,https://www.nbcnews.com/news/us-news/us-calls-un-security-council-vote-cease-fire-proposal-gaza-rcna156373
michael avenatti sentenced to 4 years in prison for stealing from stormy daniels,NBC,0,https://www.nbcnews.com/news/us-news/michael-avenatti-sentenced-4-years-stealing-stormy-daniels-rcna31611
biden campaign casts trump as threat to democracy ahead of speech on jan. 6 anniversary,NBC,0,https://www.nbcnews.com/politics/2024-election/biden-campaign-casts-trump-threat-democracy-ahead-jan-6-speech-rcna131987
'deafening silence': israel and activists accuse u.n. of slow response to accounts of hamas militants' raping women,NBC,0,https://www.nbcnews.com/news/world/israel-activists-accuse-un-slow-response-accounts-hamas-rapes-rcna127995
"harris makes gains in latino voter support, but many are still in play",NBC,0,https://www.nbcnews.com/news/latino/harris-poll-latino-voter-support-rcna166532
"in india, dalits still feel bottom of the caste ladder",NBC,0,https://www.nbcnews.com/news/world/india-dalits-still-feel-bottom-caste-ladder-n1239846
phoenix ends record 31-day streak of above 110-degree weather,NBC,0,https://www.nbcnews.com/news/us-news/phoenix-ends-record-31-day-streak-110-degree-weather-rcna97458
the covert war between israel and iran has exploded into view. what's next?,NBC,0,https://www.nbcnews.com/news/world/iran-attack-israel-israel-war-gaza-hamas-drone-missile-rcna147784
"the best treadmills for at-home workouts, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-treadmills-for-home-gym-ncna1298069
being gronk: how this actor and stunt double plays the nfl legend on screen,NBC,0,https://www.nbcnews.com/sports/nfl/rob-gronkowski-stunt-double-rcna175601
u.s. envoy to u.n. urges russia and china not to ‘reward’ north korea’s bad behavior,NBC,0,https://www.nbcnews.com/news/world/north-korea-linda-thomas-greenfield-china-russia-rcna148135
ron desantis says trump is not 'pro-life' at iowa town hall event,NBC,0,https://www.nbcnews.com/politics/2024-election/live-blog/election-2024-live-updates-rcna131516
palestinian president mahmoud abbas threatens to cut security ties over u.s. mideast plan,NBC,0,https://www.nbcnews.com/news/world/palestinian-president-mahmoud-abbas-threatens-cut-security-ties-over-u-n1128201
"progress, not peace: breaking down the trump-brokered deals between israel, arab states",NBC,0,https://www.nbcnews.com/news/world/progress-not-peace-breaking-down-trump-brokered-deals-between-israel-n1240298
b'tselem labels israel an 'apartheid regime' for first time,NBC,0,https://www.nbcnews.com/news/world/b-tselem-labels-israel-apartheid-regime-first-time-n1253863
harris campaign sees its path to victory in pennsylvania running through the suburbs,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-sees-path-victory-pennsylvania-running-suburbs-rcna175307
bahrain becomes second arab nation to recognize israel in less than a month,NBC,0,https://www.nbcnews.com/news/world/bahrain-becomes-second-arab-nation-recognize-israel-less-month-n1239894
harris releases medical report saying she's fit for office; trump has yet to provide his,NBC,0,https://www.nbcnews.com/politics/2024-election/harris-releases-medical-report-saying-fit-office-trump-yet-provide-spe-rcna175129
the best last-minute valentine’s day gifts that’ll arrive in time,NBC,0,https://www.nbcnews.com/select/shopping/last-minute-valentines-day-gifts-ncna1288868
"the best quiet air purifiers of 2025, tested and reviewed by our editors",NBC,0,https://www.nbcnews.com/select/shopping/best-quiet-air-purifiers-ncna1260759
republicans float a quiet conspiracy theory that biden won't be on the ballot,NBC,0,https://www.nbcnews.com/politics/2024-election/republicans-float-conspiracy-theory-biden-wont-ballot-rcna121467
"the 12 best natural hair products, according to experts",NBC,0,https://www.nbcnews.com/news/nbcblk/best-natural-hair-products-cleansers-styling-treatments-n1097906
"gamestop, walmart restock ps5 and xbox: how to buy one now",NBC,0,https://www.nbcnews.com/select/shopping/gamestop-restock-ps5-xbox-ncna1255174
"liza colón-zayas, who plays tina in 'the bear,' discusses her character's compelling backstory",NBC,0,https://www.nbcnews.com/news/latino/liza-colon-zayaz-tina-the-bear-rcna159806
israel braces for weekend violence after spate of shootings and eviction protests,NBC,0,https://www.nbcnews.com/news/world/israel-braces-weekend-violence-after-spate-shootings-eviction-protests-n1266697
stewart rhodes says fellow oath keepers were 'stupid' to storm the capitol on jan. 6,NBC,0,https://www.nbcnews.com/politics/justice-department/stewart-rhodes-says-fellow-oath-keepers-stupid-storm-capitol-jan-6-rcna55760
"big tech says ai watermarks could curb misinformation, but they're easy to sidestep",NBC,0,https://www.nbcnews.com/tech/tech-news/watermark-deepfake-solution-ai-misinformation-cant-stop-de-rcna137370
harris talks up mcdonald's gig in criticizing trump's economic plans,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-talks-mcdonalds-gig-criticizing-trumps-economic-plans-rcna172763
former fox news host tucker carlson interviewed russian president vladimir putin,NBC,0,https://www.nbcnews.com/news/world/tucker-carlson-interviewed-russian-president-vladimir-putin-rcna137420
everything you need to play pickleball,NBC,0,https://www.nbcnews.com/select/shopping/best-pickleball-gear-beginners-rcna94931
storm forecasts have never been more accurate. meteorologists say they've never faced so much pushback.,NBC,0,https://www.nbcnews.com/science/science-news/meteorologists-accurate-storm-forecasts-skepticism-pushback-rcna175403
harris slams trump for claiming to be 'the father of ivf',NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-trump-father-ivf-rcna175788
election 2024 updates: 35 democrats call on biden to drop out; trump speaks with zelenskyy,NBC,0,https://www.nbcnews.com/politics/2024-election/live-blog/rnc-trump-biden-republican-convention-live-updates-rcna161247
"45+ best walmart cyber monday 2022 deals from dyson, sony and more",NBC,0,https://www.nbcnews.com/select/shopping/walmart-early-deals-cyber-monday-2022-ncna1301063
"california store owner, mother of 9, fatally shot over a pride flag displayed in her shop",NBC,0,https://www.nbcnews.com/nbc-out/out-news/california-store-owner-mother-nine-shot-killed-pride-flag-displayed-sh-rcna100849
"trump says black and latino voters who back harris need their 'head examined,' echoing an increasingly frequent barb",NBC,0,https://www.nbcnews.com/politics/2024-election/trump-black-latino-harris-supporters-need-head-examined-rcna175635
hurricane milton: 'potentially catastrophic' category 5 storm takes aim at florida,NBC,0,https://www.nbcnews.com/news/weather/live-blog/hurricane-milton-live-updates-rcna174253
'litigation is a certainty': trump's call to end birthright citizenship would face a mountain of opposition,NBC,0,https://www.nbcnews.com/politics/2024-election/litigation-certainty-trumps-call-end-birthright-citizenship-face-mount-rcna162314
the u.s. readies to evacuate americans from lebanon if fighting between israel and hezbollah intensifies,NBC,0,https://www.nbcnews.com/investigations/us-preps-evacuate-americans-lebanon-fighting-israel-hezbollah-rcna159303
"jan. 6 defendant, representing himself, questions son who turned him into the fbi",NBC,0,https://www.nbcnews.com/politics/jan-6-defendant-representing-questions-son-turned-fbi-rcna90621
children among dozens killed in strike on gaza school that israeli military says was being used by hamas,NBC,0,https://www.nbcnews.com/news/world/gaza-unrwa-school-hit-israel-idf-hamas-rcna155786
fbi official was warned after jan. 6 that some in the bureau were 'sympathetic' to the capitol rioters,NBC,0,https://www.nbcnews.com/politics/justice-department/fbi-official-was-warned-jan-6-bureau-sympathetic-capitol-rioters-rcna52144
"in a win for abortion-rights supporters, ohio voters reject issue 1",NBC,0,https://www.nbcnews.com/politics/elections/ohio-issue-one-reject-loss-abortion-rights-ballot-measure-rcna98842
clarence thomas signaled how he might rule on a challenge to trump special counsel. would other justices follow?,NBC,0,https://www.nbcnews.com/politics/supreme-court/clarence-thomas-opinion-jack-smith-appointed-special-counsel-rcna161975
2 russian intel officers charged with hacking into u.s. and british government agencies,NBC,0,https://www.nbcnews.com/politics/justice-department/2-russian-intel-officers-charged-hacking-us-british-government-agencie-rcna128569
"murder and other violent crime dropped across the u.s. last year, fbi data shows",NBC,0,https://www.nbcnews.com/politics/justice-department/violent-crime-dropped-america-last-year-new-fbi-data-shows-rcna172217
earthquakes and the economy leave turkey's erdoğan facing his toughest election in years,NBC,0,https://www.nbcnews.com/news/world/turkey-election-erdogan-earthquakes-economy-syria-refugees-rcna84282
"hurricane milton: eye wall begins to move onshore near tampa as florida deals with tornadoes, flooding",NBC,0,https://www.nbcnews.com/weather/hurricanes/live-blog/hurricane-milton-live-updates-rcna174624
"the best handheld gaming consoles, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-handheld-gaming-systems-ncna1291097
editors’ picks: 19 products we tried and loved from may,NBC,0,https://www.nbcnews.com/select/shopping/editors-picks-may-ncna1305473
"despite her call to 'do something' for harris, michelle obama has yet to hit the campaign trail",NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-michelle-obama-hit-campaign-trail-rcna175173
obama tells men trump doesn't represent 'real strength',NBC,0,https://www.nbcnews.com/politics/2024-election/obama-tells-men-trump-doesnt-represent-real-strength-rcna174283
zelenskyy says ukraine plans to indefinitely hold russian territory it has seized,NBC,0,https://www.nbcnews.com/news/world/zelenskyy-ukraine-russia-territory-seized-putin-kursk-rcna169280
trump attorneys ask to delay his sentencing in hush money case until after the election,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-attorneys-ask-delay-sentencing-hush-money-case-election-rcna166751
"jan. 6 participant, identified nearly two years ago, is arrested near obama home",NBC,0,https://www.nbcnews.com/politics/justice-department/jan-6-participant-identified-nearly-two-years-ago-arrested-obama-resid-rcna91915
"netanyahu says cease-fire 'not close,' rejecting u.s. optimism in wake of hamas hostage killings",NBC,0,https://www.nbcnews.com/news/world/hamas-hostage-killings-netanyahu-complicating-cease-fire-deal-rcna169676
"trump briefed by intelligence officials about ongoing iranian threats to assassinate him, campaign says",NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-briefed-ongoing-iranian-threats-assassinate-campaign-says-rcna172588
"drug overdose deaths drop in u.s. as other deaths of despair rise, report finds",NBC,0,https://www.nbcnews.com/health/mental-health/drug-overdose-deaths-drop-u-s-other-deaths-despair-rise-n1211376
"puerto ricans displaced by earthquakes wait for a safe home amid roadblocks, delays",NBC,0,https://www.nbcnews.com/news/latino/puerto-ricans-displaced-earthquakes-wait-safe-home-amid-roadblocks-delays-n1120941
trump's hush money trial begins monday. here's what to expect.,NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-hush-money-trial-guide-what-expect-rcna145943
michelle obama: the office trump seeks 'might just be one of those black jobs',NBC,0,https://www.nbcnews.com/politics/2024-election/michelle-obama-office-trump-seeks-might-just-one-black-jobs-rcna167426
georgia judge blocks rule requiring counties to hand-count election day ballots,NBC,0,https://www.nbcnews.com/politics/2024-election/georgia-judge-blocks-rule-requiring-counties-hand-count-ballots-rcna175632
"israeli military abandoned kibbutz for hours during hamas' attack oct. 7, idf inquiry finds",NBC,0,https://www.nbcnews.com/news/world/israeli-military-kibbutz-internal-inquiry-rcna161497
11 highly rated air fryers under $100,NBC,0,https://www.nbcnews.com/select/shopping/best-affordable-air-fryer-ncna1264288
jan. 6 rioter who assaulted police says she was 'duped' by trump's election lies,NBC,0,https://www.nbcnews.com/politics/donald-trump/jan-6-rioter-assaulted-police-says-was-duped-trumps-election-lies-rcna176025
reporters get rare glimpse of the u.s. military's troubled pier system in gaza,NBC,0,https://www.nbcnews.com/investigations/reporters-get-rare-glimpse-us-militarys-troubled-pier-system-gaza-rcna158833
"jd vance makes a midwest-heavy, generational pitch: from the politics desk",NBC,0,https://www.nbcnews.com/politics/jd-vance-midwest-heavy-generational-pitch-politics-desk-rcna162453
inside the effort to create a far-reaching u.s.-saudi-israeli pact to end the war,NBC,0,https://www.nbcnews.com/investigations/effort-create-far-reaching-us-saudi-israeli-pact-end-war-rcna134396
"the best kn95 masks for kids, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-kids-kn95-masks-ncna1275419
"netanyahu's speech was cheered in congress, decried by hostage families back home",NBC,0,https://www.nbcnews.com/news/world/netanyahu-speech-congress-israel-hostage-families-gaza-hamas-rcna163581
"china reports third-quarter gdp growth of 4.6%, slightly beating expectations",NBC,0,https://www.nbcnews.com/news/world/china-reports-third-quarter-gdp-growth-46-slightly-beating-expectation-rcna176047
local republicans reject trump's claims about haitian immigrants in their towns,NBC,0,https://www.nbcnews.com/politics/2024-election/local-republicans-defend-haitian-immigrants-targeted-trump-rcna171723
sneakers generated $70b last year. black retailers saw little of that.,NBC,0,https://www.nbcnews.com/news/nbcblk/sneakers-generated-70b-last-year-black-retailers-saw-little-rcna3546
the best cervical traction devices to try for alleviating neck pain,NBC,0,https://www.nbcnews.com/select/shopping/neck-stretchers-cervical-traction-rcna144537
biden administration hits russia with sanctions over efforts to manipulate u.s. opinion ahead of the election,NBC,0,https://www.nbcnews.com/politics/2024-election/biden-administration-hit-russia-sanctions-trying-manipulate-us-opinion-rcna169541
hostages in israel update: families of loved ones taken by hamas share their horrific stories,NBC,0,https://www.nbcnews.com/news/us-news/hamas-israel-hostages-tell-loved-ones-stories-rcna119509
jets acquire wr davante adams from raiders,NBC,0,https://www.nbcnews.com/sports/nfl/jets-davante-adams-raiders-rcna173669
the best games on xbox game pass,NBC,0,https://www.nbcnews.com/select/shopping/best-games-xbox-game-pass-ncna1303243
27 best gifts for music lovers and musicians,NBC,0,https://www.nbcnews.com/select/shopping/best-gifts-music-lovers-ncna1300145
5 palestinians killed as israeli troops raid gunmen’s hideout,NBC,0,https://www.nbcnews.com/news/world/israeli-troops-raid-lions-den-nablus-palestinians-killed-rcna53841
ex-national guardsman wanted on jan. 6 charges surrenders after fbi manhunt,NBC,0,https://www.nbcnews.com/politics/justice-department/ex-national-guardsman-wanted-jan-6-charges-surrenders-fbi-manhunt-rcna124621
are russia and north korea planning an 'october surprise' that aids trump?,NBC,0,https://www.nbcnews.com/news/investigations/are-russia-north-korea-planning-october-surprise-aids-trump-rcna153828
"biden, trump win new hampshire primary: highlights",NBC,0,https://www.nbcnews.com/politics/2024-election/live-blog/new-hampshire-primary-live-updates-rcna134576#rcrd31938
taylor swift will release 'the eras tour' concert film to streaming to celebrate her birthday,NBC,0,https://www.nbcnews.com/pop-culture/pop-culture-news/taylor-swift-will-release-eras-tour-concert-film-streaming-celebrate-b-rcna126843
"the best anti-snoring devices for a better night’s sleep, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-anti-snoring-devices-rcna143619
"ex-indian government agent plotted assassination on u.s. soil, doj says",NBC,0,https://www.nbcnews.com/news/world/india-government-agent-assassination-plot-sikh-nationalist-canada-rcna176048
"with obama, 'all the smoke' and 'huddle-ups,' harris ramps up outreach to black men",NBC,0,https://www.nbcnews.com/politics/2024-election/obama-harris-outreach-black-men-rcna175297
gop rep. michelle steel rescinds her co-sponsorship of the life at conception act after winning her primary,NBC,0,https://www.nbcnews.com/politics/congress/gop-rep-michelle-steel-rescinds-cosponsorship-life-conception-act-rcna142285
the fbi hasn’t arrested hundreds who joined the capitol mob on jan. 6. just ask this maga comedian.,NBC,0,https://www.nbcnews.com/politics/justice-department/fbi-hasnt-arrested-hundreds-joined-capitol-mob-jan-6-just-ask-maga-com-rcna30509
'top secret' hamas documents show that terrorists intentionally targeted elementary schools and a youth center,NBC,0,https://www.nbcnews.com/news/investigations/top-secret-hamas-documents-show-terrorists-intentionally-targeted-elem-rcna120310
he shot at 'everyone he saw': atlanta spa workers recount horrors of shooting,NBC,0,https://www.nbcnews.com/news/asian-america/he-shot-everyone-he-saw-atlanta-spa-workers-recount-horrors-n1262928
"iran says drones attacked military factory, in latest hint of shadow war with israel",NBC,0,https://www.nbcnews.com/news/world/iran-drone-attack-military-factory-israel-tensions-rcna68114
charlie kirk once pushed a 'secular worldview.' now he's fighting to make america christian again.,NBC,0,https://www.nbcnews.com/politics/2024-election/charlie-kirk-turning-point-donald-trump-christian-nationalism-rcna156565
"republicans spend over $100 million on iowa ads, with more to come",NBC,0,https://www.nbcnews.com/politics/2024-election/republicans-spend-100-million-iowa-ads-come-rcna130856
donald trump's call to mandate free ivf coverage baffles republicans in congress,NBC,0,https://www.nbcnews.com/politics/2024-election/donald-trump-plan-mandate-free-ivf-republicans-congress-opposition-rcna170327
how a fringe online claim about immigrants eating pets made its way to the debate stage,NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-fringe-online-claim-immigrants-eating-pets-debate-trump-rcna170759
"37+ holiday gifts for her: shop the best in beauty, fitness, tech and apparel",NBC,0,https://www.nbcnews.com/select/shopping/best-gifts-for-her-rcna119276
30 best gifts for sisters to show them you care,NBC,0,https://www.nbcnews.com/select/shopping/best-gifts-ideas-sisters-ncna1299952
"mahsa amini did not die from blows to body, iranian coroner says amid widespread protests",NBC,0,https://www.nbcnews.com/news/world/mahsa-amini-death-iran-morality-police-protests-coroner-report-rcna51169
china scraps premier’s annual news conference in surprise move ahead of national people’s congress,NBC,0,https://www.nbcnews.com/news/world/china-national-peoples-congress-premier-news-conference-scrapped-rcna141592
trump indicted on 7 charges in classified docs probe,NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-says-truth-social-indicted-classified-docs-probe-rcna79343
biden administration to rejoin u.n. human rights council in another reversal of trump,NBC,0,https://www.nbcnews.com/politics/joe-biden/biden-administration-rejoin-u-n-human-rights-council-another-reversal-n1256997
"after she was freed, israeli hostage offered a handshake to her hamas captor",NBC,0,https://www.nbcnews.com/news/world/israeli-hostage-handshake-hamas-rcna121852
"looming mideast peace deal amounts to netanyahu-trump pact, experts say",NBC,0,https://www.nbcnews.com/news/world/looming-mideast-peace-deal-amounts-netanyahu-trump-pact-experts-say-n1124481
"grief, but also relief for some, after iran president ebrahim raisi dies in helicopter crash",NBC,0,https://www.nbcnews.com/news/world/death-iran-president-raisi-prompts-grief-relief-celebration-rcna153003
election 2024: trump holds rally in atlanta; harris sits for interview with charlamagne tha god,NBC,0,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60272?canonicalCard=true
brooks’ ghost max sneaker offers cloud-like cushioning without feeling clunky,NBC,0,https://www.nbcnews.com/select/shopping/brooks-ghost-max-review-rcna117906
back to the cold war: russia uses mexico as a hub for spying on the u.s.,NBC,0,https://www.nbcnews.com/investigations/cold-war-russia-uses-mexico-hub-spying-us-rcna171819
weary israelis endure more hamas rocket barrages,NBC,0,https://www.nbcnews.com/news/world/weary-israelis-endure-more-hamas-rocket-barrages-n1267371
trump indicted again in federal election interference case following supreme court immunity ruling,NBC,0,https://www.nbcnews.com/politics/justice-department/trump-indicted-federal-election-interference-case-supreme-court-immuni-rcna168503
netanyahu fitted with pacemaker in emergency procedure as israel is convulsed ahead of key vote,NBC,0,https://www.nbcnews.com/news/world/israels-netanyahu-taken-hospital-heart-procedure-saturday-night-rcna95757
putin tells hungary's orbán he is ready to discuss 'nuances' of ukraine conflict,NBC,0,https://www.nbcnews.com/news/world/russia-ukraine-war-putin-orban-moscow-peace-zelenskyy-rcna160398
taylor swift endorses kamala harris after presidential debate,NBC,0,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547
human rights watch accuses israel of apartheid over treatment of palestinians,NBC,0,https://www.nbcnews.com/news/world/human-rights-watch-accuses-israel-apartheid-over-treatment-palestinians-n1265442
"double cleansing: everything you need to know, plus 8 products to start with",NBC,0,https://www.nbcnews.com/select/shopping/best-double-cleansing-products-rcna94713
iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,NBC,0,https://www.nbcnews.com/news/world/iran-installing-starting-cascades-advanced-centrifuges-nuclear-tension-rcna157142
"how to clean your dishwasher, according to cleaning experts",NBC,0,https://www.nbcnews.com/select/shopping/how-to-clean-dishwasher-rcna154591
"suspect in laken riley killing indicted on murder, kidnapping and 'peeping tom' charges",NBC,0,https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254
nobel laureate yunus arrives in bangladesh to lead interim government,NBC,0,https://www.nbcnews.com/news/world/nobel-laureate-yunus-arrives-bangladesh-lead-interim-government-rcna165731
gazan families mourn children who were killed during the idf’s hostage rescue,NBC,0,https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777
indian pm modi claims victory even as voters deal him a surprise setback,NBC,0,https://www.nbcnews.com/news/world/india-election-results-narendra-modi-rcna154839
senate passes the most significant child online safety bills in decades,NBC,0,https://www.nbcnews.com/politics/congress/senate-poised-pass-significant-child-online-safety-bills-decades-rcna164259
trump-hatted rioter sentenced for bear-spraying 8 officers on jan. 6,NBC,0,https://www.nbcnews.com/politics/justice-department/trump-hatted-rioter-sentenced-bear-spraying-8-officers-jan-6-rcna123792
11 best cooking gifts for home chefs this year,NBC,0,https://www.nbcnews.com/select/shopping/best-cooking-gifts-home-chefs-ncna1283939
jd vance says it would be 'very hard' for trump to win without north carolina,NBC,0,https://www.nbcnews.com/politics/2024-election/jd-vance-says-hard-trump-win-north-carolina-rcna171162
how easyplant's self-watering pots take the hassle out of indoor plant maintenance,NBC,0,https://www.nbcnews.com/select/shopping/easyplant-self-watering-pots-ncna1296816
doubts surface over puerto rican governor's motivation to fire housing secretary,NBC,0,https://www.nbcnews.com/news/latino/doubts-surface-over-puerto-rican-governor-s-motivation-fire-housing-n1119616
when campaign and football season collide: harris and trump battle for sports fans: from the politics desk,NBC,0,https://www.nbcnews.com/politics/harris-trump-battle-sports-fans-politcs-desk-rcna176181
weeks of protests that have 'shaken' iran since one woman's death show no sign of fading,NBC,0,https://www.nbcnews.com/news/world/iran-protests-mahsa-amini-death-clashes-ayatollah-ali-khamenei-rcna54251
big tech’s big problem is also its ‘best-kept secret’: caste discrimination,NBC,0,https://www.nbcnews.com/news/asian-america/big-techs-big-problem-also-best-kept-secret-caste-discrimination-rcna33692
"the best coffee makers of 2025, approved by experts and editors",NBC,0,https://www.nbcnews.com/select/shopping/best-coffee-makers-brewers-grinders-ncna1172991
"the best new products this month from solawave, beats, samsung, our place and more",NBC,0,https://www.nbcnews.com/select/shopping/new-notable-sonos-jbl-fitbit-rcna156060
israel again orders residents to evacuate areas of gaza city it once said were cleared of hamas,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-city-evacuations-idf-rcna161299
jan. 6 rioter who tucker carlson guest said was a fed is arrested by the fbi,NBC,0,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-rally-runner-arrested-tucker-carlson-conspiracy-theory-rcna97777
liberal justices say trump immunity decision 'will have disastrous consequences' for the u.s.,NBC,0,https://www.nbcnews.com/politics/supreme-court/liberal-justices-say-trump-immunity-decision-will-disastrous-consequen-rcna159755
stateside puerto ricans demand answers on unused hurricane aid to puerto rico,NBC,0,https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236
trump plays attack dog for bernie moreno as ohio's gop senate primary ends on a vicious note,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-bernie-moreno-ohio-gop-senate-primary-rcna142861
guardians stun yankees on walk-off home run in extra innings,NBC,0,https://www.nbcnews.com/sports/mlb/guardians-yankees-alcs-game-3-rcna176042
israeli war’s latest phase may reckon with tension between dismantling hamas and rescuing hostages,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-new-phase-netanyahu-rcna158982
the politics of tariffs are complicated. a democrat just introduced a bill to make trump's proposals law.,NBC,0,https://www.nbcnews.com/politics/2024-election/politics-tariffs-are-complicated-democrat-just-introduced-bill-make-tr-rcna172336
u.s. and israel launch a massive joint military exercise to send a message to iran and others,NBC,0,https://www.nbcnews.com/politics/national-security/us-israel-joint-military-exercise-message-iran-rcna66927
u.n. peacekeepers in lebanon pledge not to give in to israeli demands to 'get out of harm's way',NBC,0,https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434
the simple reason kamala harris is on the shade room,NBC,0,https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931
a trump employee told the fbi that the former president ordered staff to move boxes of documents at mar-a-lago,NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-employee-told-fbi-former-president-ordered-staff-move-boxes-docu-rcna52019
what to buy (and skip) during prime day 2024,NBC,0,https://www.nbcnews.com/select/shopping/prime-day-2024-what-to-buy-ncna1306067
"far from the convention, a democrat runs from harris and hands out beer in rural maine",NBC,0,https://www.nbcnews.com/politics/2024-election/far-convention-democrat-runs-harris-hands-beer-rural-maine-rcna165606
"iran is helping the houthi rebels in yemen target and down u.s. reaper drones, u.s. officials say",NBC,0,https://www.nbcnews.com/investigations/iran-helping-houthi-rebels-yemen-target-us-reaper-drones-us-officials-rcna171834
yemen’s houthi rebels target ship in the gulf of aden as the eisenhower aircraft carrier heads home,NBC,0,https://www.nbcnews.com/news/world/ship-attack-houthi-red-sea-uss-eisenhower-rcna158406
inside the christian tv show rallying trump superfans with apocalyptic warnings,NBC,0,https://www.nbcnews.com/news/us-news/flashpoint-trump-republican-christian-tv-show-rcna150303
trump campaign scrambles over abortion ban report as democrats seize the moment,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-campaign-scrambles-abortion-ban-report-democrats-16-weeks-rcna139223
21+ best gifts for new parents to make life easier,NBC,0,https://www.nbcnews.com/select/shopping/best-gifts-new-parents-ncna1300748
dozens killed as '4 schools in the last 4 days' struck in gaza,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-schools-struck-gaza-dozens-killed-rcna161064
trump supporter who called capitol cops 'weasels' on jan. 6 sentenced to prison,NBC,0,https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865
texas woman arrested and charged with threatening federal judge overseeing trump’s election case,NBC,0,https://www.nbcnews.com/politics/justice-department/woman-arrested-allegedly-threatening-federal-judge-trump-election-case-rcna100320
